Tarea;Maquina;Turno
idt_30;4;89
idt_30;4;90
idt_30;4;91
idt_30;4;92
idt_30;4;93
idt_30;4;94
idt_30;4;95
idt_30;4;96
idt_30;4;97
idt_30;4;98
idt_30;4;99
idt_30;4;100
idt_30;4;101
idt_30;4;102
idt_30;4;103
idt_30;4;104
idt_30;4;105
idt_30;4;106
idt_30;4;107
idt_30;4;108
idt_30;4;109
idt_30;4;110
idt_30;4;111
idt_30;4;112
idt_30;4;113
idt_30;4;114
idt_30;4;115
idt_30;4;116
idt_30;4;117
idt_30;4;118
idt_30;4;119
idt_30;4;120
idt_30;4;121
idt_30;4;122
idt_30;4;123
idt_30;4;124
idt_30;4;125
idt_30;4;126
idt_30;4;127
idt_30;4;128
idt_30;4;129
idt_30;4;130
idt_30;4;131
idt_30;4;132
idt_30;4;133
idt_30;4;134
idt_30;4;135
idt_30;4;136
idt_30;4;137
idt_30;4;138
idt_30;4;139
idt_30;4;140
idt_30;4;141
idt_30;4;142
idt_30;4;143
idt_30;4;144
idt_30;4;145
idt_30;4;146
idt_30;4;147
idt_30;4;148
idt_30;4;149
idt_30;4;150
idt_30;4;151
idt_30;4;152
idt_30;4;153
idt_30;4;154
idt_30;4;155
idt_30;4;156
idt_30;4;157
idt_30;4;158
idt_30;4;159
idt_30;4;160
idt_30;4;161
idt_30;4;162
idt_30;4;163
idt_30;4;164
idt_30;4;165
idt_30;4;166
idt_30;4;167
idt_30;4;168
idt_30;4;169
idt_30;4;170
idt_30;4;171
idt_30;4;172
idt_30;4;173
idt_30;4;174
idt_30;4;175
idt_30;4;176
idt_30;4;177
idt_30;4;178
idt_30;4;179
idt_30;4;180
idt_30;4;181
idt_30;4;182
idt_30;4;183
idt_30;4;184
idt_30;4;185
idt_30;4;186
idt_30;4;187
idt_30;4;188
idt_30;4;189
idt_30;4;190
idt_30;4;191
idt_30;4;192
idt_30;4;193
idt_30;4;194
idt_30;4;195
idt_30;4;196
idt_30;4;197
idt_30;4;198
idt_30;4;199
idt_30;4;200
idt_30;4;201
idt_30;4;202
idt_30;4;203
idt_30;4;204
idt_30;4;205
idt_30;4;206
idt_30;4;207
idt_30;4;208
idt_30;4;209
idt_30;4;210
idt_30;4;211
idt_30;4;212
idt_30;4;213
idt_30;4;214
idt_30;4;215
idt_30;4;216
idt_30;4;217
idt_30;4;218
idt_31;0;0
idt_31;0;1
idt_31;0;2
idt_31;0;3
idt_31;0;4
idt_31;0;5
idt_31;0;6
idt_31;0;7
idt_31;0;8
idt_31;0;9
idt_31;0;10
idt_31;0;11
idt_31;0;12
idt_31;0;13
idt_31;0;14
idt_31;0;15
idt_31;0;16
idt_31;0;17
idt_31;0;18
idt_31;0;19
idt_31;0;20
idt_31;0;21
idt_31;0;22
idt_31;0;23
idt_31;0;24
idt_31;0;25
idt_31;0;26
idt_31;0;27
idt_31;0;28
idt_31;0;29
idt_31;0;30
idt_31;0;31
idt_31;0;32
idt_31;0;33
idt_31;0;34
idt_31;0;35
idt_31;0;36
idt_31;0;37
idt_31;0;38
idt_31;0;39
idt_31;0;40
idt_31;0;41
idt_31;0;42
idt_31;0;43
idt_31;0;44
idt_31;0;45
idt_31;0;46
idt_31;0;47
idt_31;0;48
idt_31;0;49
idt_31;0;50
idt_31;0;51
idt_31;0;52
idt_31;0;53
idt_31;0;54
idt_31;0;55
idt_31;0;56
idt_31;0;57
idt_31;0;58
idt_31;0;59
idt_31;0;60
idt_31;0;61
idt_31;0;62
idt_31;0;63
idt_31;0;64
idt_31;0;65
idt_31;0;66
idt_31;0;67
idt_31;0;68
idt_31;0;69
idt_31;0;70
idt_31;0;71
idt_31;0;72
idt_31;0;73
idt_31;0;74
idt_31;0;75
idt_31;0;76
idt_31;0;77
idt_31;0;78
idt_31;0;79
idt_31;0;80
idt_31;0;81
idt_31;0;82
idt_31;0;83
idt_31;0;84
idt_31;0;85
idt_31;0;86
idt_31;0;87
idt_31;0;88
idt_31;0;89
idt_31;0;90
idt_31;0;91
idt_31;0;92
idt_31;0;93
idt_31;0;94
idt_31;0;95
idt_31;0;96
idt_31;0;97
idt_31;0;98
idt_31;0;99
idt_31;0;100
idt_31;0;101
idt_31;0;102
idt_31;0;103
idt_31;0;104
idt_31;0;105
idt_31;0;106
idt_31;0;107
idt_31;0;108
idt_31;0;109
idt_31;0;110
idt_31;0;111
idt_31;0;112
idt_31;0;113
idt_31;0;114
idt_31;0;115
idt_31;0;116
idt_31;0;117
idt_31;0;118
idt_31;0;119
idt_31;0;120
idt_31;0;121
idt_31;0;122
idt_31;0;123
idt_31;0;124
idt_31;0;125
idt_31;0;126
idt_31;0;127
idt_31;0;128
idt_31;0;129
idt_31;0;130
idt_31;0;131
idt_31;0;132
idt_31;0;133
idt_31;0;134
idt_31;0;135
idt_31;0;136
idt_31;0;137
idt_31;0;138
idt_31;0;139
idt_31;0;140
idt_31;0;141
idt_31;0;142
idt_31;0;143
idt_31;0;144
idt_31;0;145
idt_31;0;146
idt_31;0;147
idt_31;0;148
idt_31;0;149
idt_31;0;150
idt_31;0;151
idt_31;0;152
idt_31;0;153
idt_31;0;154
idt_31;0;155
idt_31;0;156
idt_31;0;157
idt_31;0;158
idt_31;0;159
idt_31;0;160
idt_31;0;161
idt_31;0;162
idt_31;0;163
idt_31;0;164
idt_31;0;165
idt_31;0;166
idt_31;0;167
idt_31;0;168
idt_31;0;169
idt_31;0;170
idt_31;0;171
idt_31;0;172
idt_31;0;173
idt_31;0;174
idt_31;0;175
idt_31;0;176
idt_31;0;177
idt_31;0;178
idt_31;0;179
idt_31;0;180
idt_31;0;181
idt_31;0;182
idt_31;0;183
idt_31;0;184
idt_31;0;185
idt_31;0;186
idt_31;0;187
idt_31;0;188
idt_31;0;189
idt_31;0;190
idt_31;0;191
idt_31;0;192
idt_31;0;193
idt_31;0;194
idt_31;0;195
idt_31;0;196
idt_31;0;197
idt_31;0;198
idt_31;0;199
idt_31;0;200
idt_31;0;201
idt_31;0;202
idt_31;0;203
idt_31;0;204
idt_31;0;205
idt_31;0;206
idt_31;0;207
idt_31;0;208
idt_31;0;209
idt_31;0;210
idt_31;0;211
idt_31;0;212
idt_31;0;213
idt_31;0;214
idt_31;0;215
idt_31;0;216
idt_31;0;217
idt_31;0;218
idt_31;0;0
idt_31;0;1
idt_31;0;2
idt_31;0;3
idt_31;0;4
idt_31;0;5
idt_31;0;6
idt_31;0;7
idt_31;0;8
idt_31;0;9
idt_31;0;10
idt_31;0;11
idt_31;0;12
idt_31;0;13
idt_31;0;14
idt_31;0;15
idt_31;0;16
idt_31;0;17
idt_31;0;18
idt_31;0;19
idt_31;0;20
idt_31;0;21
idt_31;0;22
idt_31;0;23
idt_31;0;24
idt_31;0;25
idt_31;0;26
idt_31;0;27
idt_31;0;28
idt_31;0;29
idt_31;0;30
idt_31;0;31
idt_31;0;32
idt_31;0;33
idt_31;0;34
idt_31;0;35
idt_31;0;36
idt_31;0;37
idt_31;0;38
idt_31;0;39
idt_31;0;40
idt_31;0;41
idt_31;0;42
idt_31;0;43
idt_31;0;44
idt_31;0;45
idt_31;0;46
idt_31;0;47
idt_31;0;48
idt_31;0;49
idt_31;0;50
idt_31;0;51
idt_31;0;52
idt_31;0;53
idt_31;0;54
idt_31;0;55
idt_31;0;56
idt_31;0;57
idt_31;0;58
idt_31;0;59
idt_31;0;60
idt_31;0;61
idt_31;0;62
idt_31;0;63
idt_31;0;64
idt_31;0;65
idt_31;0;66
idt_31;0;67
idt_31;0;68
idt_31;0;69
idt_31;0;70
idt_31;0;71
idt_31;0;72
idt_31;0;73
idt_31;0;74
idt_31;0;75
idt_31;0;76
idt_31;0;77
idt_31;0;78
idt_31;0;79
idt_31;0;80
idt_31;0;81
idt_31;0;82
idt_31;0;83
idt_31;0;84
idt_31;0;85
idt_31;0;86
idt_31;0;87
idt_31;0;88
idt_31;0;89
idt_31;0;90
idt_31;0;91
idt_31;0;92
idt_31;0;93
idt_31;0;94
idt_31;0;95
idt_31;0;96
idt_31;0;97
idt_31;0;98
idt_31;0;99
idt_31;0;100
idt_31;0;101
idt_31;0;102
idt_31;0;103
idt_31;0;104
idt_31;0;105
idt_31;0;106
idt_31;0;107
idt_31;0;108
idt_31;0;109
idt_31;0;110
idt_31;0;111
idt_31;0;112
idt_31;0;113
idt_31;0;114
idt_31;0;115
idt_31;0;116
idt_31;0;117
idt_31;0;118
idt_31;0;119
idt_31;0;120
idt_31;0;121
idt_31;0;122
idt_31;0;123
idt_31;0;124
idt_31;0;125
idt_31;0;126
idt_31;0;127
idt_31;0;128
idt_31;0;129
idt_31;0;130
idt_31;0;131
idt_31;0;132
idt_31;0;133
idt_31;0;134
idt_31;0;135
idt_31;0;136
idt_31;0;137
idt_31;0;138
idt_31;0;139
idt_31;0;140
idt_31;0;141
idt_31;0;142
idt_31;0;143
idt_31;0;144
idt_31;0;145
idt_31;0;146
idt_31;0;147
idt_31;0;148
idt_31;0;149
idt_31;0;150
idt_31;0;151
idt_31;0;152
idt_31;0;153
idt_31;0;154
idt_31;0;155
idt_31;0;156
idt_31;0;157
idt_31;0;158
idt_31;0;159
idt_31;0;160
idt_31;0;161
idt_31;0;162
idt_31;0;163
idt_31;0;164
idt_31;0;165
idt_31;0;166
idt_31;0;167
idt_31;0;168
idt_31;0;169
idt_31;0;170
idt_31;0;171
idt_31;0;172
idt_31;0;173
idt_31;0;174
idt_31;0;175
idt_31;0;176
idt_31;0;177
idt_31;0;178
idt_31;0;179
idt_31;0;180
idt_31;0;181
idt_31;0;182
idt_31;0;183
idt_31;0;184
idt_31;0;185
idt_31;0;186
idt_31;0;187
idt_31;0;188
idt_31;0;189
idt_31;0;190
idt_31;0;191
idt_31;0;192
idt_31;0;193
idt_31;0;194
idt_31;0;195
idt_31;0;196
idt_31;0;197
idt_31;0;198
idt_31;0;199
idt_31;0;200
idt_31;0;201
idt_31;0;202
idt_31;0;203
idt_31;0;204
idt_31;0;205
idt_31;0;206
idt_31;0;207
idt_31;0;208
idt_31;0;209
idt_31;0;210
idt_31;0;211
idt_31;0;212
idt_31;0;213
idt_31;0;214
idt_31;0;215
idt_31;0;216
idt_31;0;217
idt_31;0;218
idt_31;0;0
idt_31;0;1
idt_31;0;2
idt_31;0;3
idt_31;0;4
idt_31;0;5
idt_31;0;6
idt_31;0;7
idt_31;0;8
idt_31;0;9
idt_31;0;10
idt_31;0;11
idt_31;0;12
idt_31;0;13
idt_31;0;14
idt_31;0;15
idt_31;0;16
idt_31;0;17
idt_31;0;18
idt_31;0;19
idt_31;0;20
idt_31;0;21
idt_31;0;22
idt_31;0;23
idt_31;0;24
idt_31;0;25
idt_31;0;26
idt_31;0;27
idt_31;0;28
idt_31;0;29
idt_31;0;30
idt_31;0;31
idt_31;0;32
idt_31;0;33
idt_31;0;34
idt_31;0;35
idt_31;0;36
idt_31;0;37
idt_31;0;38
idt_31;0;39
idt_31;0;40
idt_31;0;41
idt_31;0;42
idt_31;0;43
idt_31;0;44
idt_31;0;45
idt_31;0;46
idt_31;0;47
idt_31;0;48
idt_31;0;49
idt_31;0;50
idt_31;0;51
idt_31;0;52
idt_31;0;53
idt_31;0;54
idt_31;0;55
idt_31;0;56
idt_31;0;57
idt_31;0;58
idt_31;0;59
idt_31;0;60
idt_31;0;61
idt_31;0;62
idt_31;0;63
idt_31;0;64
idt_31;0;65
idt_31;0;66
idt_31;0;67
idt_31;0;68
idt_31;0;69
idt_31;0;70
idt_31;0;71
idt_31;0;72
idt_31;0;73
idt_31;0;74
idt_31;0;75
idt_31;0;76
idt_31;0;77
idt_31;0;78
idt_31;0;79
idt_31;0;80
idt_31;0;81
idt_31;0;82
idt_31;0;83
idt_31;0;84
idt_31;0;85
idt_31;0;86
idt_31;0;87
idt_31;0;88
idt_31;0;89
idt_31;0;90
idt_31;0;91
idt_31;0;92
idt_31;0;93
idt_31;0;94
idt_31;0;95
idt_31;0;96
idt_31;0;97
idt_31;0;98
idt_31;0;99
idt_31;0;100
idt_31;0;101
idt_31;0;102
idt_31;0;103
idt_31;0;104
idt_31;0;105
idt_31;0;106
idt_31;0;107
idt_31;0;108
idt_31;0;109
idt_31;0;110
idt_31;0;111
idt_31;0;112
idt_31;0;113
idt_31;0;114
idt_31;0;115
idt_31;0;116
idt_31;0;117
idt_31;0;118
idt_31;0;119
idt_31;0;120
idt_31;0;121
idt_31;0;122
idt_31;0;123
idt_31;0;124
idt_31;0;125
idt_31;0;126
idt_31;0;127
idt_31;0;128
idt_31;0;129
idt_31;0;130
idt_31;0;131
idt_31;0;132
idt_31;0;133
idt_31;0;134
idt_31;0;135
idt_31;0;136
idt_31;0;137
idt_31;0;138
idt_31;0;139
idt_31;0;140
idt_31;0;141
idt_31;0;142
idt_31;0;143
idt_31;0;144
idt_31;0;145
idt_31;0;146
idt_31;0;147
idt_31;0;148
idt_31;0;149
idt_31;0;150
idt_31;0;151
idt_31;0;152
idt_31;0;153
idt_31;0;154
idt_31;0;155
idt_31;0;156
idt_31;0;157
idt_31;0;158
idt_31;0;159
idt_31;0;160
idt_31;0;161
idt_31;0;162
idt_31;0;163
idt_31;0;164
idt_31;0;165
idt_31;0;166
idt_31;0;167
idt_31;0;168
idt_31;0;169
idt_31;0;170
idt_31;0;171
idt_31;0;172
idt_31;0;173
idt_31;0;174
idt_31;0;175
idt_31;0;176
idt_31;0;177
idt_31;0;178
idt_31;0;179
idt_31;0;180
idt_31;0;181
idt_31;0;182
idt_31;0;183
idt_31;0;184
idt_31;0;185
idt_31;0;186
idt_31;0;187
idt_31;0;188
idt_31;0;189
idt_31;0;190
idt_31;0;191
idt_31;0;192
idt_31;0;193
idt_31;0;194
idt_31;0;195
idt_31;0;196
idt_31;0;197
idt_31;0;198
idt_31;0;199
idt_31;0;200
idt_31;0;201
idt_31;0;202
idt_31;0;203
idt_31;0;204
idt_31;0;205
idt_31;0;206
idt_31;0;207
idt_31;0;208
idt_31;0;209
idt_31;0;210
idt_31;0;211
idt_31;0;212
idt_31;0;213
idt_31;0;214
idt_31;0;215
idt_31;0;216
idt_31;0;217
idt_31;0;218
idt_32;0;0
idt_32;0;1
idt_32;0;2
idt_32;0;3
idt_32;0;4
idt_32;0;5
idt_32;0;6
idt_32;0;7
idt_32;0;8
idt_32;0;9
idt_32;0;10
idt_32;0;11
idt_32;0;12
idt_32;0;13
idt_32;0;14
idt_32;0;15
idt_32;0;16
idt_32;0;17
idt_32;0;18
idt_32;0;19
idt_32;0;20
idt_32;0;21
idt_32;0;22
idt_32;0;23
idt_32;0;24
idt_32;0;25
idt_32;0;26
idt_32;0;27
idt_32;0;28
idt_32;0;29
idt_32;0;30
idt_32;0;31
idt_32;0;32
idt_32;0;33
idt_32;0;34
idt_32;0;35
idt_32;0;36
idt_32;0;37
idt_32;0;38
idt_32;0;39
idt_32;0;40
idt_32;0;41
idt_32;0;42
idt_32;0;43
idt_32;0;44
idt_32;0;45
idt_32;0;46
idt_32;0;47
idt_32;0;48
idt_32;0;49
idt_32;0;50
idt_32;0;51
idt_32;0;52
idt_32;0;53
idt_32;0;54
idt_32;0;55
idt_32;0;56
idt_32;0;57
idt_32;0;58
idt_32;0;59
idt_32;0;60
idt_32;0;61
idt_32;0;62
idt_32;0;63
idt_32;0;64
idt_32;0;65
idt_32;0;66
idt_32;0;67
idt_32;0;68
idt_32;0;69
idt_32;0;70
idt_32;0;71
idt_32;0;72
idt_32;0;73
idt_32;0;74
idt_32;0;75
idt_32;0;76
idt_32;0;77
idt_32;0;78
idt_32;0;79
idt_32;0;80
idt_32;0;81
idt_32;0;82
idt_32;0;83
idt_32;0;84
idt_32;0;85
idt_32;0;86
idt_32;0;87
idt_32;0;88
idt_32;0;89
idt_32;0;90
idt_32;0;91
idt_32;0;92
idt_32;0;93
idt_32;0;94
idt_32;0;95
idt_32;0;96
idt_32;0;97
idt_32;0;98
idt_32;0;99
idt_32;0;100
idt_32;0;101
idt_32;0;102
idt_32;0;103
idt_32;0;104
idt_32;0;105
idt_32;0;106
idt_32;0;107
idt_32;0;108
idt_32;0;109
idt_32;0;110
idt_32;0;111
idt_32;0;112
idt_32;0;113
idt_32;0;114
idt_32;0;115
idt_32;0;116
idt_32;0;117
idt_32;0;118
idt_32;0;119
idt_32;0;120
idt_32;0;121
idt_32;0;122
idt_32;0;123
idt_32;0;124
idt_32;0;125
idt_32;0;126
idt_32;0;127
idt_32;0;128
idt_32;0;129
idt_32;0;130
idt_32;0;131
idt_32;0;132
idt_32;0;133
idt_32;0;134
idt_32;0;135
idt_32;0;136
idt_32;0;137
idt_32;0;138
idt_32;0;139
idt_32;0;140
idt_32;0;141
idt_32;0;142
idt_32;0;143
idt_32;0;144
idt_32;0;145
idt_32;0;146
idt_32;0;147
idt_32;0;148
idt_32;0;149
idt_32;0;150
idt_32;0;151
idt_32;0;152
idt_32;0;153
idt_32;0;154
idt_32;0;155
idt_32;0;156
idt_32;0;157
idt_32;0;158
idt_32;0;159
idt_32;0;160
idt_32;0;161
idt_32;0;162
idt_32;0;163
idt_32;0;164
idt_32;0;165
idt_32;0;166
idt_32;0;167
idt_32;0;168
idt_32;0;169
idt_32;0;170
idt_32;0;171
idt_32;0;172
idt_32;0;173
idt_32;0;174
idt_32;0;175
idt_32;0;176
idt_32;0;177
idt_32;0;178
idt_32;0;179
idt_32;0;180
idt_32;0;181
idt_32;0;182
idt_32;0;183
idt_32;0;184
idt_32;0;185
idt_32;0;186
idt_32;0;187
idt_32;0;188
idt_32;0;189
idt_32;0;190
idt_32;0;191
idt_32;0;192
idt_32;0;193
idt_32;0;194
idt_32;0;195
idt_32;0;196
idt_32;0;197
idt_32;0;198
idt_32;0;199
idt_32;0;200
idt_32;0;201
idt_32;0;202
idt_32;0;203
idt_32;0;204
idt_32;0;205
idt_32;0;206
idt_32;0;207
idt_32;0;208
idt_32;0;209
idt_32;0;210
idt_32;0;211
idt_32;0;212
idt_32;0;213
idt_32;0;214
idt_32;0;215
idt_32;0;216
idt_32;0;217
idt_32;0;218
idt_32;0;0
idt_32;0;1
idt_32;0;2
idt_32;0;3
idt_32;0;4
idt_32;0;5
idt_32;0;6
idt_32;0;7
idt_32;0;8
idt_32;0;9
idt_32;0;10
idt_32;0;11
idt_32;0;12
idt_32;0;13
idt_32;0;14
idt_32;0;15
idt_32;0;16
idt_32;0;17
idt_32;0;18
idt_32;0;19
idt_32;0;20
idt_32;0;21
idt_32;0;22
idt_32;0;23
idt_32;0;24
idt_32;0;25
idt_32;0;26
idt_32;0;27
idt_32;0;28
idt_32;0;29
idt_32;0;30
idt_32;0;31
idt_32;0;32
idt_32;0;33
idt_32;0;34
idt_32;0;35
idt_32;0;36
idt_32;0;37
idt_32;0;38
idt_32;0;39
idt_32;0;40
idt_32;0;41
idt_32;0;42
idt_32;0;43
idt_32;0;44
idt_32;0;45
idt_32;0;46
idt_32;0;47
idt_32;0;48
idt_32;0;49
idt_32;0;50
idt_32;0;51
idt_32;0;52
idt_32;0;53
idt_32;0;54
idt_32;0;55
idt_32;0;56
idt_32;0;57
idt_32;0;58
idt_32;0;59
idt_32;0;60
idt_32;0;61
idt_32;0;62
idt_32;0;63
idt_32;0;64
idt_32;0;65
idt_32;0;66
idt_32;0;67
idt_32;0;68
idt_32;0;69
idt_32;0;70
idt_32;0;71
idt_32;0;72
idt_32;0;73
idt_32;0;74
idt_32;0;75
idt_32;0;76
idt_32;0;77
idt_32;0;78
idt_32;0;79
idt_32;0;80
idt_32;0;81
idt_32;0;82
idt_32;0;83
idt_32;0;84
idt_32;0;85
idt_32;0;86
idt_32;0;87
idt_32;0;88
idt_32;0;89
idt_32;0;90
idt_32;0;91
idt_32;0;92
idt_32;0;93
idt_32;0;94
idt_32;0;95
idt_32;0;96
idt_32;0;97
idt_32;0;98
idt_32;0;99
idt_32;0;100
idt_32;0;101
idt_32;0;102
idt_32;0;103
idt_32;0;104
idt_32;0;105
idt_32;0;106
idt_32;0;107
idt_32;0;108
idt_32;0;109
idt_32;0;110
idt_32;0;111
idt_32;0;112
idt_32;0;113
idt_32;0;114
idt_32;0;115
idt_32;0;116
idt_32;0;117
idt_32;0;118
idt_32;0;119
idt_32;0;120
idt_32;0;121
idt_32;0;122
idt_32;0;123
idt_32;0;124
idt_32;0;125
idt_32;0;126
idt_32;0;127
idt_32;0;128
idt_32;0;129
idt_32;0;130
idt_32;0;131
idt_32;0;132
idt_32;0;133
idt_32;0;134
idt_32;0;135
idt_32;0;136
idt_32;0;137
idt_32;0;138
idt_32;0;139
idt_32;0;140
idt_32;0;141
idt_32;0;142
idt_32;0;143
idt_32;0;144
idt_32;0;145
idt_32;0;146
idt_32;0;147
idt_32;0;148
idt_32;0;149
idt_32;0;150
idt_32;0;151
idt_32;0;152
idt_32;0;153
idt_32;0;154
idt_32;0;155
idt_32;0;156
idt_32;0;157
idt_32;0;158
idt_32;0;159
idt_32;0;160
idt_32;0;161
idt_32;0;162
idt_32;0;163
idt_32;0;164
idt_32;0;165
idt_32;0;166
idt_32;0;167
idt_32;0;168
idt_32;0;169
idt_32;0;170
idt_32;0;171
idt_32;0;172
idt_32;0;173
idt_32;0;174
idt_32;0;175
idt_32;0;176
idt_32;0;177
idt_32;0;178
idt_32;0;179
idt_32;0;180
idt_32;0;181
idt_32;0;182
idt_32;0;183
idt_32;0;184
idt_32;0;185
idt_32;0;186
idt_32;0;187
idt_32;0;188
idt_32;0;189
idt_32;0;190
idt_32;0;191
idt_32;0;192
idt_32;0;193
idt_32;0;194
idt_32;0;195
idt_32;0;196
idt_32;0;197
idt_32;0;198
idt_32;0;199
idt_32;0;200
idt_32;0;201
idt_32;0;202
idt_32;0;203
idt_32;0;204
idt_32;0;205
idt_32;0;206
idt_32;0;207
idt_32;0;208
idt_32;0;209
idt_32;0;210
idt_32;0;211
idt_32;0;212
idt_32;0;213
idt_32;0;214
idt_32;0;215
idt_32;0;216
idt_32;0;217
idt_32;0;218
idt_32;0;0
idt_32;0;1
idt_32;0;2
idt_32;0;3
idt_32;0;4
idt_32;0;5
idt_32;0;6
idt_32;0;7
idt_32;0;8
idt_32;0;9
idt_32;0;10
idt_32;0;11
idt_32;0;12
idt_32;0;13
idt_32;0;14
idt_32;0;15
idt_32;0;16
idt_32;0;17
idt_32;0;18
idt_32;0;19
idt_32;0;20
idt_32;0;21
idt_32;0;22
idt_32;0;23
idt_32;0;24
idt_32;0;25
idt_32;0;26
idt_32;0;27
idt_32;0;28
idt_32;0;29
idt_32;0;30
idt_32;0;31
idt_32;0;32
idt_32;0;33
idt_32;0;34
idt_32;0;35
idt_32;0;36
idt_32;0;37
idt_32;0;38
idt_32;0;39
idt_32;0;40
idt_32;0;41
idt_32;0;42
idt_32;0;43
idt_32;0;44
idt_32;0;45
idt_32;0;46
idt_32;0;47
idt_32;0;48
idt_32;0;49
idt_32;0;50
idt_32;0;51
idt_32;0;52
idt_32;0;53
idt_32;0;54
idt_32;0;55
idt_32;0;56
idt_32;0;57
idt_32;0;58
idt_32;0;59
idt_32;0;60
idt_32;0;61
idt_32;0;62
idt_32;0;63
idt_32;0;64
idt_32;0;65
idt_32;0;66
idt_32;0;67
idt_32;0;68
idt_32;0;69
idt_32;0;70
idt_32;0;71
idt_32;0;72
idt_32;0;73
idt_32;0;74
idt_32;0;75
idt_32;0;76
idt_32;0;77
idt_32;0;78
idt_32;0;79
idt_32;0;80
idt_32;0;81
idt_32;0;82
idt_32;0;83
idt_32;0;84
idt_32;0;85
idt_32;0;86
idt_32;0;87
idt_32;0;88
idt_32;0;89
idt_32;0;90
idt_32;0;91
idt_32;0;92
idt_32;0;93
idt_32;0;94
idt_32;0;95
idt_32;0;96
idt_32;0;97
idt_32;0;98
idt_32;0;99
idt_32;0;100
idt_32;0;101
idt_32;0;102
idt_32;0;103
idt_32;0;104
idt_32;0;105
idt_32;0;106
idt_32;0;107
idt_32;0;108
idt_32;0;109
idt_32;0;110
idt_32;0;111
idt_32;0;112
idt_32;0;113
idt_32;0;114
idt_32;0;115
idt_32;0;116
idt_32;0;117
idt_32;0;118
idt_32;0;119
idt_32;0;120
idt_32;0;121
idt_32;0;122
idt_32;0;123
idt_32;0;124
idt_32;0;125
idt_32;0;126
idt_32;0;127
idt_32;0;128
idt_32;0;129
idt_32;0;130
idt_32;0;131
idt_32;0;132
idt_32;0;133
idt_32;0;134
idt_32;0;135
idt_32;0;136
idt_32;0;137
idt_32;0;138
idt_32;0;139
idt_32;0;140
idt_32;0;141
idt_32;0;142
idt_32;0;143
idt_32;0;144
idt_32;0;145
idt_32;0;146
idt_32;0;147
idt_32;0;148
idt_32;0;149
idt_32;0;150
idt_32;0;151
idt_32;0;152
idt_32;0;153
idt_32;0;154
idt_32;0;155
idt_32;0;156
idt_32;0;157
idt_32;0;158
idt_32;0;159
idt_32;0;160
idt_32;0;161
idt_32;0;162
idt_32;0;163
idt_32;0;164
idt_32;0;165
idt_32;0;166
idt_32;0;167
idt_32;0;168
idt_32;0;169
idt_32;0;170
idt_32;0;171
idt_32;0;172
idt_32;0;173
idt_32;0;174
idt_32;0;175
idt_32;0;176
idt_32;0;177
idt_32;0;178
idt_32;0;179
idt_32;0;180
idt_32;0;181
idt_32;0;182
idt_32;0;183
idt_32;0;184
idt_32;0;185
idt_32;0;186
idt_32;0;187
idt_32;0;188
idt_32;0;189
idt_32;0;190
idt_32;0;191
idt_32;0;192
idt_32;0;193
idt_32;0;194
idt_32;0;195
idt_32;0;196
idt_32;0;197
idt_32;0;198
idt_32;0;199
idt_32;0;200
idt_32;0;201
idt_32;0;202
idt_32;0;203
idt_32;0;204
idt_32;0;205
idt_32;0;206
idt_32;0;207
idt_32;0;208
idt_32;0;209
idt_32;0;210
idt_32;0;211
idt_32;0;212
idt_32;0;213
idt_32;0;214
idt_32;0;215
idt_32;0;216
idt_32;0;217
idt_32;0;218
idt_33;3;0
idt_33;3;1
idt_33;3;2
idt_33;3;3
idt_33;3;4
idt_33;3;5
idt_33;3;6
idt_33;3;7
idt_33;3;8
idt_33;3;9
idt_33;3;10
idt_33;3;11
idt_33;3;12
idt_33;3;13
idt_33;3;14
idt_33;3;15
idt_33;3;16
idt_33;3;17
idt_33;3;18
idt_33;3;19
idt_33;3;20
idt_33;3;21
idt_33;3;22
idt_33;3;23
idt_33;3;24
idt_33;3;25
idt_33;3;26
idt_33;3;27
idt_33;3;28
idt_33;3;29
idt_33;3;30
idt_33;3;31
idt_33;3;32
idt_33;3;33
idt_33;3;34
idt_33;3;35
idt_33;3;36
idt_33;3;37
idt_33;3;38
idt_33;3;39
idt_33;3;40
idt_33;3;41
idt_33;3;42
idt_33;3;43
idt_33;3;44
idt_33;3;45
idt_33;3;46
idt_33;3;47
idt_33;3;48
idt_33;3;49
idt_33;3;50
idt_33;3;51
idt_33;3;52
idt_33;3;53
idt_33;3;54
idt_33;3;55
idt_33;3;56
idt_33;3;57
idt_33;3;58
idt_33;3;59
idt_33;3;60
idt_33;3;61
idt_33;3;62
idt_33;3;63
idt_33;3;64
idt_33;3;65
idt_33;3;66
idt_33;3;67
idt_33;3;68
idt_33;3;69
idt_33;3;70
idt_33;3;71
idt_33;3;72
idt_33;3;73
idt_33;3;74
idt_33;3;75
idt_33;3;76
idt_33;3;77
idt_33;3;78
idt_33;3;79
idt_33;3;80
idt_33;3;81
idt_33;3;82
idt_33;3;83
idt_33;3;84
idt_33;3;85
idt_33;3;86
idt_33;3;87
idt_33;3;88
idt_33;3;89
idt_33;3;90
idt_33;3;91
idt_33;3;92
idt_33;3;93
idt_33;3;94
idt_33;3;95
idt_33;3;96
idt_33;3;97
idt_33;3;98
idt_33;3;99
idt_33;3;100
idt_33;3;101
idt_33;3;102
idt_33;3;103
idt_33;3;104
idt_33;3;105
idt_33;3;106
idt_33;3;107
idt_33;3;108
idt_33;3;109
